,% Fair/Poor,% Children in Poverty,% Frequent Physical Distress,% Frequent Mental Distress,% Free or Reduced Lunch,% Smokers,Household Income,% Diabetic,Food Environment Index,% Excessive Drinking,% Insufficient Sleep,% Physically Inactive,% Non-Hispanic White,% Unemployed,% African American,Income Ratio,% Not Proficient in English,% Obese,Chlamydia Rate,% Uninsured,% With Access,Violent Crime Rate,% Severe Housing Problems,% Food Insecure
1909,17.767342944666666,29.3,12.299197045666666,13.152236176333332,82.12873433233334,17.783398332333334,38927.333333333336,12.700000000000001,7.933333333333334,14.819264049,31.994006564666666,29.8,61.8992495508,5.035291499766667,1.4195398654,4.287035622033334,30.818617952,28.0,140.76666666666668,14.664299002333332,98.87907496466666,207.1359678166667,12.832028251333334,13.6
1910,20.880440686666667,30.066666666666666,13.445856734666668,14.035296215666667,62.58242843033333,18.657148336333332,42317.0,15.166666666666666,6.033333333333332,13.690353994333334,35.04485462,28.766666666666666,40.96411718583334,5.441645766166666,33.931289947,5.002532650533333,20.499118492666668,35.166666666666664,666.5,12.649974709,52.28745577866667,407.9890176666667,21.661045531333333,19.866666666666667
1911,17.023642710666667,26.400000000000002,12.334184900333334,13.178945851333333,52.395199208,17.436998097,41381.0,10.733333333333334,8.166666666666666,14.810702693000001,30.924134851,28.03333333333333,63.41195798546667,4.909948917533334,1.1163719065000002,4.205347675166666,31.65373181181965,29.46666666666667,132.43333333333334,15.197577658666667,99.89924750466666,237.57317835333333,19.002143622666665,13.700000000000001
1912,17.970261718333333,27.8,13.079972108666666,13.255009983333332,66.63207867066667,20.123498585666667,40431.0,13.799999999999999,6.933333333333334,15.913904539666667,34.103349304333335,29.233333333333334,49.98604980626667,4.716905029966667,20.616088893333334,4.923118512566667,24.858062368666666,34.03333333333333,565.6333333333333,12.308742110666666,56.448581741,194.72833929,15.318092164333335,17.166666666666668
1913,22.658054949999997,35.733333333333334,14.144911047,14.094816030333334,93.053658896,20.401768364000002,36597.0,16.7,7.099999999999999,14.800748452666667,38.079761592666664,28.233333333333334,41.319543018,5.6638314382,30.167565058666668,5.479304982766666,20.45024705766667,38.733333333333334,564.7666666666667,14.921550860666665,44.635638633666666,406.4265684,17.828584351,19.166666666666668
1914,17.012876339,23.599999999999998,12.081058040666667,12.130544048333334,49.04519612066667,16.552962567666665,50554.0,14.133333333333333,7.133333333333333,17.933843423,36.12937397033333,24.03333333333333,46.291744402999996,4.7331920632,21.017589137666665,4.1665937431666675,23.325824005,30.53333333333333,758.1,11.859933410000002,80.92687953866667,257.36941687333336,15.537306082333332,15.700000000000001
1915,21.16618706066667,25.233333333333334,12.516078008333333,13.201317684333333,68.907833865,18.030285824,45376.666666666664,12.166666666666666,6.033333333333334,15.991100299666668,37.84949845,25.0,33.02157092833333,5.746929828,36.907880721,4.277332616733333,15.041199009000001,33.56666666666667,1106.1000000000001,10.925074430333334,77.40159324966667,545.8055518966667,16.422958272333332,19.266666666666666
1916,13.880808170666667,14.933333333333332,10.250228567999999,11.879687329666666,32.51940444233333,16.45742281433333,61464.333333333336,11.133333333333333,8.533333333333333,18.78217049,30.981747389000002,22.733333333333334,59.65450157603333,4.436296730966666,5.577797478333333,3.777370050933333,29.84155674615298,28.2,280.3666666666667,12.269375470333335,70.23728429666666,166.39618873333333,15.152400835,11.033333333333333
1917,14.051855424333333,15.866666666666667,10.374847490999999,11.304397959,38.00706535466667,15.919273401333333,59485.0,10.1,7.900000000000001,17.920108111,28.867939789666668,22.933333333333334,60.901303160633326,5.937697513133333,2.4721240514,3.6359203217,30.439383396,23.866666666666664,268.56666666666666,13.669993579666667,70.91823899366666,250.20188971000002,16.875665873333332,11.799999999999999
1918,17.140723672333333,22.400000000000002,12.195297649666665,12.977797961,56.17043618733334,17.952656978666667,47205.333333333336,13.6,7.666666666666667,17.303483644,32.05450117666667,27.066666666666666,55.937170145766665,4.2507955529,9.397533220500002,4.207259623566666,27.86899580266667,31.733333333333334,422.40000000000003,12.979873681333332,67.57256351366667,184.63768696,14.984520929333334,13.333333333333334
1919,15.631656945333333,16.5,11.113843549,12.081744263333334,44.71896701400001,15.691191896333335,57712.333333333336,13.299999999999999,8.366666666666667,16.792481793,30.066256226666667,28.366666666666664,58.6028783376,3.9729901338333335,6.181139478466666,4.272724327833333,29.37858563633333,36.4,322.3333333333333,12.505556049333334,53.969123828,154.42386478333333,11.398316821,11.799999999999999
1920,27.45082896433333,30.900000000000002,15.409947681666665,15.138167043333333,89.982278481,21.767798732666666,40322.0,17.533333333333335,7.733333333333333,13.938810958666666,35.16248994033333,32.800000000000004,41.896991527333334,4.876450466333334,24.337211725666666,4.832653146899999,22.59936115266667,38.266666666666666,420.56666666666666,20.18836007766667,34.49659573266667,253.26368167666666,17.676466084666668,15.933333333333332
1921,16.893055247333333,22.433333333333334,11.336891782333334,12.050112906666667,57.46578486433333,15.596457418,57876.333333333336,7.533333333333334,6.866666666666667,17.099023999333333,33.874551263,19.166666666666668,32.870324462666666,4.027126316066666,36.55624378433333,4.8767844047,18.139246298333333,25.566666666666666,873.3333333333334,13.473145881666667,90.52935307033333,648.3105206166666,17.759184361333336,17.166666666666668
1922,24.908589924666668,37.333333333333336,15.215118794333334,15.080137138666666,92.91118800466666,21.59826254933333,36186.666666666664,16.133333333333333,5.3999999999999995,12.718983397,39.857616783666664,32.6,25.82420600583333,7.720472839333333,57.37701182566667,5.1721815008666665,12.760375605,37.0,1021.9666666666666,12.024688389333335,58.83396991566667,504.6736994166667,19.894100924,25.03333333333333
1923,18.353700424666666,25.03333333333333,11.398205715666668,12.990460073,60.45731341233333,18.126606825333333,49967.333333333336,11.766666666666666,6.566666666666666,16.551996760333335,34.03805752833333,23.46666666666667,42.312760958666665,4.3731792408666665,25.738561343333334,4.902644842333333,20.976168582333333,32.666666666666664,736.2666666666668,12.64486099,81.494643587,559.8575180966667,16.78536922,16.166666666666668
1924,18.671139381,22.0,12.37569448,13.092999424,68.85577841466666,18.669512313,53423.333333333336,11.166666666666666,7.733333333333333,16.612033333666666,34.840604060333334,30.46666666666667,45.24339846063333,4.5949089485,25.39698046166667,4.5064175824333335,22.327116637,34.699999999999996,487.8666666666666,13.798952730000002,58.73727709133333,155.4800177333333,14.977796515,15.266666666666666
1925,18.030490634666666,21.400000000000002,12.844282371,13.031025708666666,60.33346761033334,17.589338217999998,50562.666666666664,11.833333333333334,6.900000000000001,16.05661486,34.982015588,30.96666666666667,51.05353981373333,4.5910112769666656,16.60556138933333,4.6879302034000006,24.73970125866667,30.066666666666666,637.0333333333334,11.998790012666667,74.03705249266666,387.89908987666666,16.547858915666666,15.233333333333334
1926,16.226045201333335,22.03333333333333,11.270415426,12.079133305,53.419386745666664,16.609519478333333,49221.666666666664,14.033333333333333,7.866666666666667,15.837130023,34.04447640466667,31.166666666666668,42.824176963633334,4.564406354,31.461971831,4.001200517866667,21.89834672666667,37.56666666666667,413.9666666666667,11.248723242333334,28.955918122,234.96311738406703,13.712707182333332,15.666666666666666
1927,18.080535696,28.433333333333334,13.282959437333332,14.084458052666667,62.263099219666664,18.766152532666666,37671.0,10.0,7.8,15.782343582333333,32.903846052666665,26.133333333333336,59.186672953000006,7.1502988361,0.4453716800333334,4.366350024866667,29.48276830781965,35.0,224.73333333333335,17.532614278333334,100.0,271.8404830648653,10.2564102564,15.766666666666666
1928,18.351621436,19.033333333333335,12.045667856666666,12.112291746666665,52.74090571633334,17.542376297666667,54170.666666666664,11.966666666666667,7.533333333333334,16.132880758333332,35.928311485,29.666666666666668,41.45921982866667,3.8621447416666665,31.44830741066667,4.408095930633333,20.200720840666666,34.733333333333334,813.2666666666668,11.516452229,58.39372899833333,299.3051771133333,15.863987007666665,15.533333333333333
1929,22.829310843666665,37.1,14.142694573,13.277897024,90.59786979666667,19.924557101999998,41153.333333333336,11.9,7.396838531720772,15.601270346666666,34.134758003,28.2,36.511326861,4.516725953833333,35.831296402,4.390158004933333,18.419664953333335,31.8,722.5333333333334,18.278622154333334,42.50781762,205.39511398920175,17.695772695666665,17.933333333333334
1930,16.087101223666668,23.03333333333333,11.278633108666668,12.164944823666668,61.493253874000004,17.937151008333334,50734.666666666664,10.200000000000001,6.733333333333333,17.803845128000003,34.09400057566666,22.400000000000002,36.61678502946667,4.7110990019,33.889685261333334,4.7229372787666675,18.612950575,32.46666666666667,922.5333333333333,11.950218823999998,90.781298073,441.54648238,17.214178731999997,18.033333333333335
1931,24.064487544000002,37.199999999999996,15.130187536666668,15.023278229666667,81.87197198633334,21.41220446766667,34610.333333333336,17.733333333333334,5.366666666666667,12.942900043,36.86902775533333,33.93333333333333,26.6889310713,7.157078166933334,52.968120641666665,5.608582308133333,13.418742706819648,40.56666666666667,822.7000000000002,13.500610252333333,55.371645548000004,466.12298581333334,20.027394053,24.599999999999998
1932,20.227280320000002,21.233333333333334,13.035005612333334,13.024916017666667,58.254658385,18.970120067333333,51245.666666666664,10.933333333333332,7.533333333333334,17.163630184333332,34.872915218,29.0,45.437351791333334,5.146980861633334,20.759283929666665,4.3849501747333335,21.656048301,33.4,504.3999999999999,13.015815354666666,56.83005168100001,252.50968641333336,16.143100577000002,15.333333333333334
1933,16.445322879666666,24.266666666666666,12.188276390666667,13.095693519,52.766978517000005,17.393760414,46781.666666666664,11.466666666666667,7.599999999999999,15.970023029333333,31.927276452666664,25.166666666666668,63.221063615766674,4.023366706266667,1.177611571,4.775761306733333,31.375716598666667,30.900000000000002,233.9333333333333,11.675087108,81.12875759433332,277.83896687,15.467389237333334,13.200000000000001
1934,15.632100539666666,17.5,11.040466777,11.964047402666665,52.64049241066667,14.653318594666667,52988.0,9.6,8.066666666666668,15.829212457333334,29.058647218999997,24.133333333333336,59.15816059666667,3.7793744034,3.1903107548,4.175044695666667,29.760502963666667,29.133333333333336,251.26666666666665,14.735510241999998,90.58266192,131.94855067,14.136178213,11.200000000000001
1935,23.167652856666667,34.233333333333334,14.230234089,14.033999494333335,98.99191988166666,20.444181861999997,37475.333333333336,18.233333333333334,5.933333333333333,13.12785145,37.084230176,36.166666666666664,23.547363230333335,5.773976608200001,60.05204643766667,5.594953853533333,11.700746720666666,42.833333333333336,793.2666666666668,12.314584074999999,59.109840961,310.99240411333335,20.567107026666665,23.766666666666666
1936,21.440053945333332,24.53333333333333,13.526482098666667,14.022799053666667,71.43661971833333,22.069373674333335,48224.333333333336,10.633333333333333,6.566666666666666,16.836242222,37.105299693666666,26.233333333333334,31.335217783,5.7767068273,33.23426581933333,4.535121974966667,15.172600005000001,34.13333333333333,697.4666666666667,16.267410596,39.306412222333336,118.31390943999999,17.400211396333333,18.566666666666666
1937,20.243042942333332,30.96666666666667,12.889896841666667,12.842226696666666,82.67532467533333,19.104000315,39916.0,15.4,4.066666666666666,15.907232592333335,35.04905529533334,33.06666666666667,43.01956660293334,8.722310756966666,28.617080943333335,4.369331624033333,21.014212874333335,33.13333333333333,392.8666666666666,15.221328897666666,68.939759036,234.96311738406703,12.920757967333335,19.066666666666666
1938,14.667901187666667,14.533333333333333,11.263999716333332,12.046885603,36.780818997666664,16.477197942666667,57642.666666666664,11.633333333333333,7.966666666666666,17.882888008333335,31.14600654266667,23.566666666666666,53.36985550293334,4.224080135766666,11.730282736,4.356722054366667,26.52983439333333,30.96666666666667,402.0666666666666,11.841696539333334,69.55924910766667,256.7049821133333,14.704420859333334,12.733333333333334
1939,18.384791993,22.8,13.141207448666668,13.912291331333334,60.45304873,19.175602566666665,44873.0,9.733333333333333,6.900000000000001,17.86555346,31.885069892333334,26.666666666666668,55.95643978736666,4.772065968666666,2.1365130288333334,5.114001672733333,28.187538948,28.8,411.93333333333334,18.053871837,99.83528262700001,215.75758126000002,18.034267912666667,15.233333333333334
1940,16.901449162666665,18.900000000000002,11.302682241,12.167951281999999,44.07115782666667,17.893919570666668,58039.0,11.566666666666668,8.333333333333334,17.885619070333334,33.98200426033333,27.46666666666667,50.156058550333334,4.130942276233333,15.578072447666665,4.1494000859666675,24.508618066666667,35.06666666666667,417.8333333333333,13.669616849333332,67.86724144066666,184.28389040666664,14.431614468,12.4
1941,20.250232365333332,32.96666666666667,13.387380124666668,13.430311384,97.46073298433333,18.870918254666666,41232.666666666664,20.2,7.3,13.979859072666665,33.940519078,30.03333333333333,43.238566635533324,4.667290857866667,29.906264051666668,5.145870227900001,21.411839783999998,36.96666666666667,477.3666666666666,14.852854886000001,48.809678584333334,234.96311738406703,16.405797101333334,18.533333333333335
1942,19.59865871,23.166666666666668,12.216137921333333,12.959483293666667,66.38408077633333,18.281785229333334,49668.0,12.433333333333332,7.766666666666667,15.193535759666666,33.04742902866667,24.5,45.47906658866666,5.143350996733333,19.271910868000003,4.531166348,22.794979279333333,30.96666666666667,546.8666666666667,15.342003468000001,80.28621297466667,175.60051785,15.035128805666666,14.166666666666666
1943,21.191423388666667,35.9,14.088760311666666,14.145561138666666,98.52657869233333,20.438706055666668,39728.333333333336,16.599999999999998,6.466666666666666,13.617395045999999,36.921063872,29.900000000000002,35.3129817541,4.821032415566667,40.74215616200001,4.5911817222666675,18.363574865333334,34.800000000000004,794.6666666666666,14.153346835,58.588060621333334,737.6040681933333,18.199290318,20.133333333333333
