,Population,% < 18,% 65 and over,% African American,% American Indian/Alaskan Native,% Asian,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,% Fair/Poor,% Smokers,% Obese,% Excessive Drinking,% Physically Inactive,Chlamydia Rate,% Frequent Physical Distress,% Frequent Mental Distress,% Diabetic,Drug Overdose Mortality Rate,% Insufficient Sleep,% Uninsured,PCP Rate,MHP Rate,% Unemployed,% Children in Poverty,Income Ratio,Association Rate,Violent Crime Rate,% Severe Housing Problems,% Limited Access,Household Income,% Free or Reduced Lunch,Food Environment Index,% With Access,% Food Insecure
2365,6901,19.388494421,20.77959716,1.289668164,8.3321257789,0.2608317635,3.1009998551,86.16142588,0.2274105518,40.776699029,100.0,15.270798319,21.357201549,25.467103463,24.3,157.5,10.830740038,11.165889112,9.1,83.4,12.60430763058259,31.463473997,11.129258049,57.30659,14.49065,3.1707317073,16.7,4.1915767848,21.489971347,14.281633819,8.0234833659,4.2803471948,52660.0,29.384328358,8.5,66.803394625,9.6
2366,35077,20.643156484,12.478262109,1.2971462782,1.2030675371,2.8280639735,3.4951677738,89.916469481,1.1102544333,48.593095191,29.666823088,12.048866837,16.552377029,22.118454769,16.1,391.2,9.0595163559,9.9146546366,7.5,40.2,12.60430763058259,28.076986868,9.1101694915,56.76658,136.84181,3.2762044101,9.7,4.1588042971,15.043142598,114.15863603,13.849206349,16.374930432,59036.0,21.162890124,7.5,83.760362897,9.3
2367,38839,23.700404233,17.917557095,2.1679239939,3.4089446175,2.8013079636,3.560853781,86.173691393,0.7562265392,50.665568115,28.89053133,14.254781761,18.480764766,20.689829186,22.1,390.5,9.7143093728,10.364593375,11.8,37.0,12.60430763058259,31.547738693,10.525818342,63.58734,365.61188,3.0920894446,10.2,3.9695816085,16.53270933,311.83214828,11.696264544,8.2336256736,61447.0,30.529538905,8.2,79.234075169,9.8
2368,5297,25.769303379,19.709269398,0.5474797055,10.005663583,0.3775722107,3.2282424014,83.292429677,1.692753756036887,50.103832358,100.0,15.711866333,20.777187737,22.735404627,26.8,338.9,11.214719835,11.904393384,8.3,151.164608529599,12.60430763058259,31.557976623,16.533912624,152.99292,113.27166,3.1007751938,17.8,4.1673079883,15.299292408,662.04287516,12.67281106,12.827054941,65008.0,47.596153846,7.2,63.025689819,12.7
2369,1962,38.685015291,7.5433231397,0.6625891947,80.632008155,0.0509683996,5.3516819572,14.933741081,0.723830735,50.611620795,100.0,34.574800556,37.569047038,17.442691014,27.2,1901.0,22.573043217,18.95068805,18.4,151.164608529599,12.60430763058259,39.64280642,18.887665198,51.70606980585615,305.8104,6.588579795,46.3,7.941169879,11.566425173626,236.5959084857466,29.245283019,71.844209251,26671.0,52.23705456393854,0.1,62.69409557390144,21.9
2370,10429,24.729120721,20.548470611,0.4698437051,2.521814172,0.4314891169,3.7587496404,91.044203663,0.0311817898,48.988397737,48.170128586,16.352539626,22.49937453,22.909112443,22.2,366.1,11.358015815,12.001706186,11.5,151.164608529599,12.60430763058259,30.302659377,13.229282795,29.34846,38.35459,3.3901665345,17.5,4.0319888734,10.761103502,154.72391452,12.110311751,8.7425572331,50105.0,44.678292243,7.8,72.354104847,11.3
2371,1376,16.424418605,29.287790698,0.2180232558,1.3808139535,0.5087209302,2.6889534884,94.840116279,1.692753756036887,48.328488372,100.0,12.146186242,17.878471295,24.870957739,22.3,390.6822724379376,9.059964033,10.209541064,8.0,151.164608529599,12.60430763058259,28.700813037,10.692464358,51.70606980585615,156.7570347963081,3.6269430052,10.1,3.9989903361,36.310820625,37.285607755,4.2028985507,32.193785165,56043.0,35.294117647,6.4,22.305593452,7.9
2372,9292,29.832113646,18.585880327,0.5919070168,32.694791218,0.2582866982,3.7128712871,62.085665088,1.692753756036887,49.634093844,100.0,19.951163096,25.834640489,22.585851254,17.9,625.8,13.718922837,13.782850388,9.3,151.164608529599,12.60430763058259,33.181052871,17.035519126,53.54465999999999,64.57167,3.7470103641,29.6,4.4827251553,14.992503748,160.83137449,10.675039246,3.8157926103,51340.0,78.305084746,7.8,54.912914887,13.4
2373,3736,26.900428266,21.814775161,1.4453961456,0.6156316916,0.6423982869,3.5064239829,93.335117773,1.0791366906,48.741970021,100.0,15.21556728,20.987685613,23.141148988,28.3,163.6,10.824053947,11.453783857,11.8,151.164608529599,12.60430763058259,31.045807205,13.003412969,51.70606980585615,156.7570347963081,4.0250914794,18.5,4.4640595387,10.698047606,110.55831951,8.940397351,14.707434457,54158.0,37.65060241,7.4,41.533459767,10.9
2374,14070,17.420042644,12.594171997,1.5849324805,3.8450604122,2.6723525231,3.1556503198,87.157071784,0.6042296073,50.113717129,24.321984997,14.095103285,18.100361495,24.303940477,20.1,493.2,10.567763448,10.972794664,10.7,73.6,12.60430763058259,31.005755339,9.9114872094,49.854,49.75124,3.3369214209,15.0,5.0582487066,11.395199772,243.46580738,19.811320755,10.669687909,51039.0,30.094466937,7.4,84.679746105,12.3
2375,28009,23.724517119,18.333392838,0.7354778821,2.7205541076,0.7140561962,2.4349316291,92.46670713,0.3004716264,49.798279125,22.46299629,13.488554425,19.961813364,24.750382093,22.9,245.6,10.481517067,10.935342076,10.2,34.6,12.60430763058259,30.975698472,8.9464518938,92.80742000000001,257.06023,3.1576234051,11.5,4.1575276272,15.705871854,287.17180365,14.862614488,9.7473801509,63442.0,31.598037124,7.9,82.855253976,10.6
2376,4086,36.563876652,11.99216838,0.4405286344,65.39402839,0.5873715125,5.2863436123,28.976994616,1.692753756036887,50.293685756,100.0,30.127783578,34.711427036,21.810445655,27.7,1808.2,19.877732323,17.417448151,19.9,151.164608529599,12.60430763058259,37.7758806,20.83450014,51.70606980585615,97.89524999999999,5.7748538012,52.8,6.64448,7.2028811525,11.803588291,20.967741935,57.644547985,32848.0,98.924731183,1.5,1.7777777778,21.3
2377,8972,14.77931342,31.654034775,0.5907267053,3.7784217566,0.5907267053,4.3802942488,89.233169862,1.0989010989,50.456977263,100.0,12.71038444,18.023974005,23.196440805,25.3,276.1,9.7395834007,10.620171385,15.8,151.164608529599,12.60430763058259,30.130807398,12.26176421,45.84002,55.72893,4.4400099776,15.5,4.3287355375,11.460004584,47.089293072,14.358974359,7.9148432986,63665.0,33.95252838,7.9,79.491236611,11.1
2378,19775,23.024020228,19.125158028,0.798988622,3.4589127686,0.6725663717,3.7067003793,89.936788875,1.692753756036887,50.007585335,23.323420837,13.659560053,19.232167936,26.255065533,23.7,411.1,10.097088199,11.015641425,11.0,66.6,12.60430763058259,29.770871262,9.8151606878,70.7428,151.7067,2.9271368099,12.9,4.0868462758,17.180394138,414.54161747,12.305922944,6.4936651761,57367.0,33.866502615,8.0,83.623872026,11.2
2379,5424,22.363569322,26.198377581,0.4240412979,9.9373156342,0.6268436578,2.4889380531,85.269174041,1.692753756036887,49.207227139,100.0,16.109914037,21.643532504,23.396461301,27.6,326.0,11.497006825,12.017190155,10.8,151.164608529599,12.60430763058259,30.839570026,14.106041924,36.33061,156.7570347963081,4.5602605863,17.6,4.5608189097,19.981834696,236.5959084857466,8.9668615984,17.581994273,51516.0,33.287671233,6.8,33.134851138,12.5
2380,4351,23.052171915,22.040910136,0.7814295564,0.6894966674,0.2068490002,3.9071477821,93.334865548,1.0646199554,48.011951276,100.0,13.227986443,18.813445854,25.851167726,22.3,140.2,9.6090075469,10.640171697,10.9,151.164608529599,12.60430763058259,29.275534148,10.621838738,23.05741,156.7570347963081,4.8342541436,10.6,3.3831615686,18.445930367,34.734282737,7.9019073569,26.649068906,65217.0,25.806451613,6.5,34.715857012,9.8
2381,5892,37.915818058,9.9456890699,0.5600814664,74.134419552,0.2206381534,4.9558723693,19.653767821,0.0391619346,50.509164969,64.082248632,27.290620926,31.80138677,20.136635058,30.4,2570.7,18.031551482,16.398021535,19.0,151.164608529599,12.60430763058259,36.631213634,18.433179724,16.93767,33.94433,8.2585278276,32.7,4.6839252768,13.550135501,236.5959084857466,17.575757576,19.760596665,47640.0,50.111856823,5.3,53.782305225,19.0
2382,2921,26.052721671,24.032865457,0.445053064,2.601848682,0.1027045532,2.0198562136,93.700787402,1.692753756036887,50.085587128,100.0,13.213035679,19.189254681,25.975840665,24.0,170.6,9.7854924989,10.883662624,12.3,151.164608529599,12.60430763058259,29.751462706,14.617486339,34.07155,34.23484999999999,2.8409090909,16.1,3.9270578172,20.442930153,83.305564812,9.4488188976,29.808513893,56030.0,30.508474576,6.5,50.266489007,8.7
2383,3829,23.060851397,22.016192217,0.313397754,1.1230086184,0.731261426,2.2199007574,95.063985375,0.1366867141,49.98694176,100.0,12.6283891,18.347556703,24.843385585,30.8,390.6822724379376,9.3356526623,10.534106448,9.3,151.164608529599,12.60430763058259,29.868956524,10.703666997,51.6129,156.7570347963081,2.9887310142,15.2,4.1288033473,18.064516129,24.959440909,5.6329113924,18.148453476,59905.0,27.260083449,7.8,44.853844264,7.0
2384,6713,16.788321168,29.89721436,1.1172352153,6.8225830478,1.638611649,3.8432891405,84.224638761,1.253869969,49.456278862,49.957710741,15.330531869,20.697817511,22.802095243,23.7,209.4,10.943933492,11.497793639,14.3,151.164608529599,12.60430763058259,31.200612925,11.130247578,59.18911,625.65172,4.2780748663,17.9,4.9105587631,16.277005031,171.79670723,14.446227929,13.463686975,49965.0,46.617238184,7.2,92.951790245,12.4
2385,2299,25.706829056,23.618964767,0.7394519356,0.6089604176,0.3914745542,1.0004349717,97.129186603,1.692753756036887,49.934754241,100.0,12.967335536,18.041362951,23.570348365,27.0,390.6822724379376,9.6310727665,10.719721015,9.1,151.164608529599,12.60430763058259,29.739650646,11.148648649,42.91845,156.7570347963081,3.3081285444,25.2,3.81199552,12.875536481,236.5959084857466,8.9947089947,21.780172813,49198.0,8.0118694362,6.8,4.6954314721,10.4
2386,7052,22.546795235,21.398184912,0.4679523539,1.3754963131,0.3686897334,5.0056721497,92.10153148,0.8308605341,47.646057856,55.369766177,13.201030603,19.364307095,25.849998181,20.7,169.9,9.5445126733,10.564533318,7.7,151.164608529599,12.60430763058259,29.634966094,11.310369318,111.93508,14.18037,3.3760972316,10.9,3.4292270444,27.983769414,236.5959084857466,5.9282371295,4.5532012185,60057.0,29.286376274,8.8,64.940184883,8.4
2387,4185,23.799283154,25.758661888,0.4062126643,7.550776583,0.5017921147,1.6965352449,87.670250896,1.692753756036887,48.53046595,100.0,15.680295813,21.575702666,23.279949738,31.5,165.6,11.227951131,11.92478215,8.6,151.164608529599,12.60430763058259,30.844015338,16.070853462,71.22507,23.89486,3.466796875,17.6,4.9873766606,16.619183286,236.5959084857466,11.311053985,12.647450259,42868.0,45.867768595,7.5,53.570592367,11.3
2388,1899,23.328067404,25.32912059,0.2106371775,2.738283307,0.2632964718,1.7377567141,91.574512902,1.692753756036887,50.342285413,100.0,16.631261342,22.164914201,22.498708266,28.4,390.6822724379376,11.747761562,12.386215037,9.7,151.164608529599,12.60430763058259,31.637723539,10.756419153,104.27529,156.7570347963081,2.9495718363,14.2,5.1581558817,15.641293014,236.5959084857466,5.5865921788,17.035517198,50747.0,23.493975904,7.1,56.892101187,11.0
2389,6164,32.592472421,15.460739779,0.5191434134,1.0058403634,0.38935756,4.4776119403,92.910447761,1.4092240117,48.767034393,100.0,12.926081357,18.561140628,23.114991583,21.5,252.2,9.5906219417,10.485695398,10.6,151.164608529599,12.60430763058259,30.407468896,9.7303634232,16.36393,156.7570347963081,3.2841217234,9.0,2.6811213776,8.1819669449,49.846307219,7.2892938497,33.211285153,60864.0,37.979094077,6.4,2.2192105709,7.3
2390,3191,21.623315575,25.72861172,0.1566906926,0.5327483547,0.4073958007,1.3475399561,96.584142902,1.692753756036887,50.2036979,100.0,12.265559296,18.392308332,24.876602086,24.4,390.6822724379376,9.3824554911,10.547708353,8.4,151.164608529599,12.60430763058259,29.580202433,11.275112751,30.65604,156.7570347963081,2.804262479,11.5,3.9170737472,21.459227468,29.806259314,6.6666666667,12.759440658,56239.0,17.439293598,7.8,55.085980764,9.5
2391,3453,30.205618303,15.522733855,0.6081668115,0.7529684332,0.4633651897,1.4769765421,95.337387779,0.064,49.811757892,100.0,11.911446038,18.033484775,25.672094485,18.1,146.1,9.0225168417,10.355020424,5.9,151.164608529599,12.60430763058259,28.650897573,10.566829951,51.70606980585615,156.7570347963081,4.6991404011,15.4,3.2562699498,11.848341232,29.368575624,6.6037735849,5.9644498609,78478.0,18.0,8.6,14.350045032,8.6
2392,1298,23.882896764,18.181818182,1.2326656394,2.5423728814,0.2311248074,2.6194144838,91.756548536,0.5663430421,46.995377504,100.0,13.031693022,19.292620251,25.055933933,25.0,390.6822724379376,9.6492042881,10.711670809,7.3,151.164608529599,12.60430763058259,29.819775411,11.542288557,51.70606980585615,156.7570347963081,2.7586206897,18.0,2.7742749054,11.566425173626,78.833267639,5.4205607477,33.306122303,55482.0,16.5,6.3,51.792828685,8.0
2393,17526,24.198333904,18.018943284,0.6732854045,12.107725665,0.7816957663,3.1895469588,81.598767545,0.5421870241,50.69040283,25.27317589,12.991441955,17.479683444,23.898967627,22.4,379.3,9.4734418938,10.479715877,12.1,69.0,12.60430763058259,29.288392451,10.159023144,73.65438999999999,222.52653,2.6695886044,10.6,3.9074029252,28.328611898,450.99985818,12.652232747,5.2878042271,66952.0,28.205128205,8.4,80.17859241,9.9
2394,7291,25.332601838,22.90495131,1.0423810177,1.3715539706,0.2468797147,2.290495131,94.349197641,0.6283662478,50.747496914,100.0,13.563123081,19.093894956,23.530864838,19.8,68.0,9.9808657196,10.951015576,11.2,151.164608529599,12.60430763058259,29.038144061,12.259444048,67.75068,27.43108,3.1128404669,17.2,4.1275713602,25.745257453,27.808676307,10.9375,2.7382668924,59336.0,30.434782609,8.6,43.551681874,9.8
2395,1301,21.521906226,25.057647963,0.7686395081,8.9930822444,0.2305918524,1.4604150653,86.70253651,1.692753756036887,48.116833205,100.0,13.974130171,20.096099431,24.031364421,21.4,390.6822724379376,10.171009386,11.142841444,6.4,151.164608529599,12.60430763058259,30.32537524,12.617309698,51.70606980585615,156.7570347963081,3.5190615836,17.3,3.97486509,31.20124805,236.5959084857466,11.206896552,19.050475152,63454.0,29.098360656,7.2,58.23943662,10.0
2396,3344,34.838516746,13.486842105,0.8672248804,53.31937799,0.1196172249,3.9772727273,39.294258373,0.238744884,49.910287081,100.0,28.479364348,31.365337962,18.26884144,29.4,851.3,19.231505029,17.11656545,15.5,202.7,12.60430763058259,36.994902915,21.914357683,51.70606980585615,29.90431,5.7389937107,43.8,6.3005845748,11.566425173626,236.5959084857466,23.350253807,38.928153698,37879.0,44.408945687,2.9,14.74760805,22.5
2397,2013,23.546944858,27.223050174,0.1490312966,0.7948335817,0.2483854943,4.6696472926,92.896174863,0.4188481675,49.975161451,100.0,13.720336319,18.995615926,24.466668176,25.5,390.6822724379376,9.8760327839,10.721273983,17.0,151.164608529599,12.60430763058259,29.796382953,12.406779661,48.94763,156.7570347963081,2.7752909579,27.1,3.5768020882,19.579050416,236.5959084857466,6.5934065934,31.14512919,52162.0,23.100303951,6.2,38.435538387,9.2
2398,903,21.594684385,23.80952381,0.3322259136,5.6478405316,1.578007905518332,2.657807309,87.596899225,1.692753756036887,49.280177187,100.0,12.877221133,18.627649955,23.88258164,25.0,390.6822724379376,9.6356259921,10.872628459,12.1,151.164608529599,12.60430763058259,29.904360552,13.031161473,51.70606980585615,156.7570347963081,3.125,23.0,3.321458508,11.566425173626,236.5959084857466,6.1728395062,33.043478031,52650.0,42.134831461,6.1,55.566600398,9.0
2399,4939,23.50678275,23.486535736,0.4859283256,1.1743267868,0.7086454748,2.5308766957,94.168860093,0.0432432432,48.754808666,100.0,12.867484236,18.340350273,26.18646537,28.0,80.8,9.4683366729,10.500100241,12.7,151.164608529599,12.60430763058259,29.623017893,10.085378869,40.65867,156.7570347963081,3.0325720704,11.7,3.4260047598,22.362268754,236.5959084857466,10.107526882,14.29072409,61992.0,29.821073559,7.8,66.666666667,8.8
2400,12797,20.137532234,23.669610065,1.1252637337,1.3675080097,0.8908337892,2.7272016879,92.57638509,1.1281965569,47.909666328,44.875,12.619849264,18.379531507,24.292685803,24.5,195.2,9.3754983128,10.269770802,8.0,44.7,12.60430763058259,29.947166439,8.6705202312,68.92854,125.0293,3.605625374,10.0,4.20937682,11.488090679,69.118053636,7.8920041537,1.8312976563,63946.0,25.853889943,8.7,9.7142857143,9.9
2401,25844,17.508899551,22.895062684,0.7351803126,2.3370995202,1.2420677914,3.4824330599,90.581953258,0.4791743457,49.887788268,36.884259451,12.251312296,18.727748359,25.366216723,17.7,369.7,9.3753728854,10.287354627,8.9,57.8,12.60430763058259,29.571833941,10.757958826,85.46677,185.72976,3.207674436,14.3,4.4837970107,18.6472942,175.91204398,12.706422018,5.7386178937,53902.0,30.653111522,8.2,85.346723659,10.7
2402,61128,27.653448502,13.389935872,1.7209789295,0.7377961,1.4837717576,2.4146054181,92.217968852,0.591221033,50.462962963,29.265191398,10.94928384,14.900130712,22.487628409,19.8,243.5,8.0081578205,9.0299220006,9.1,40.7,6.2288008426,27.261059507,6.3781058142,161.54539,260.10993,2.5610637375,3.9,3.5243315641,13.093679324,287.96605032,6.8588203896,1.3672752336,86235.0,15.628985507,9.6,80.188721335,5.8
2403,3781,29.38376091,16.186194129,0.5554086221,40.412589262,0.3702724147,2.5654588733,54.694525258,0.2287021155,48.188309971,100.0,19.902569732,25.674244543,21.440071704,29.2,947.7,13.742237826,13.668007,13.7,151.164608529599,12.60430763058259,33.61700701,16.65065642,26.17116,52.89606,4.7928994083,30.3,3.6197628775,11.566425173626,236.5959084857466,12.274368231,36.850933788,47813.0,51.308900524,4.9,30.412782956,13.4
2404,5586,27.783745077,18.922305764,0.6623702112,1.4679556033,0.2327246688,4.2606516291,92.91084855,0.7033997655,50.053705693,100.0,13.347797932,18.586465872,23.393593006,22.6,109.1,9.8745048513,10.763649499,11.6,151.164608529599,12.60430763058259,29.706900599,11.828198786,18.03101,156.7570347963081,2.8589993502,10.8,3.3683475298,16.227912009,26.650084392,5.2752293578,10.417712432,62535.0,25.574425574,8.2,27.910288359,8.7
2405,2379,24.758301807,28.33123161,0.5884825557,0.3362757461,0.3783102144,1.5552753258,95.964691047,0.1409112259,50.021017234,100.0,15.535155552,21.227209732,23.298510671,27.8,390.6822724379376,11.105669993,11.957512845,15.3,151.164608529599,12.60430763058259,30.63144895,12.130005804,83.09098,156.7570347963081,4.2743538767,25.3,5.3562907945,20.772746157,41.135335253,9.3137254902,26.777433257,43243.0,46.79144385,5.9,46.400976007,12.7
2406,4935,23.951367781,21.215805471,0.506585613,9.5035460993,0.2026342452,8.0445795339,83.120567376,1.1524822695,46.747720365,100.0,13.666872603,18.095519466,24.830257901,22.0,83.3,9.7728040114,10.257135537,12.8,151.164608529599,12.60430763058259,30.613829814,15.775203352,19.56182,156.7570347963081,3.8187159043,18.7,3.5552697616,21.51799687,208.70291141,10.192837466,19.222309827,59103.0,36.956521739,7.4,1.954467354,8.9
2407,28332,22.37399407,15.988987717,1.8812650007,3.1660313427,1.0306367358,4.3519695044,87.240576027,0.1492994411,47.966963151,37.996382795,12.684201308,18.313472517,20.465266744,20.5,289.1,9.5828182092,10.355311958,8.3,156.6,12.60430763058259,32.07843132,9.470235786,63.61773,243.54087,3.5790069317,11.2,3.9732775148,8.482363752,123.80518889,12.068965517,9.2877426731,59981.0,30.55062167,8.3,66.96547928,8.8
2408,2061,30.761766133,14.798641436,0.4852013586,55.167394469,0.2426006793,3.4934497817,36.632702572,0.2649708532,48.7142164,100.0,29.783836872,33.488956112,16.889539461,29.7,814.2,19.461085733,17.519495002,13.4,151.164608529599,12.60430763058259,35.254938689,19.412822049,51.70606980585615,156.7570347963081,5.6680161943,41.9,8.9992162132,11.566425173626,191.02196753,21.897810219,56.273491305,36489.0,99.321266968,1.4,62.69409557390144,22.3
2409,2216,24.007220217,20.983754513,0.7671480144,0.8122743682,0.4512635379,3.2039711191,93.817689531,0.2371916509,48.149819495,100.0,13.557253231,19.514288415,24.755269773,19.5,390.6822724379376,9.964706605,10.959446034,9.3,151.164608529599,12.60430763058259,30.220934221,10.432276657,45.18753,156.7570347963081,3.1435853866,14.5,3.5808165762,22.593764121,22.089684118,13.131313131,9.9309807018,52230.0,22.16066482,8.2,51.904562578,8.8
2410,193134,25.217724481,13.483384593,6.0424368573,2.8446570775,2.1254672921,5.1446146199,81.950873487,2.0653234602,49.436660557,13.636202705,12.677984341,17.316585472,23.217817869,20.9,585.8,9.4142578197,10.112147903,8.5,170.4,12.35586277,30.215060349,9.8367800428,94.36114,193.13016,2.8657576883,9.4,3.8315683832,14.309711939,403.19749386,12.39154013,4.5231012795,63162.0,37.54962963,8.5,92.112375198,9.5
2411,6576,26.535888078,19.175790754,1.3229927007,13.792579075,2.098540146,4.5772506083,76.581508516,1.0365251728,49.817518248,100.0,14.840721039,20.641301509,22.408744249,27.8,228.0,10.7502766,11.351240803,10.5,151.164608529599,12.60430763058259,30.742172381,14.710308503,30.39976,106.44769,3.6129670874,10.9,3.5788014784,13.679890561,242.30107863,10.694183865,30.718506164,61029.0,40.405117271,6.0,55.951279679,10.7
2412,14177,36.770825986,7.4275234535,0.3879523171,92.382027227,0.1340198914,4.0840798476,4.718910912,1.7721125447,50.899344008,58.4514818719429,34.889544742,40.937333497,18.528159742,26.2,849.9,23.265034208,18.969441613,18.6,163.9,12.60430763058259,36.387075088,16.669280226,34.94304,98.75150000000001,9.7478991597,44.0,6.8509583294,2.0965825704,236.5959084857466,47.260273973,62.110823113,34078.0,98.939179632,7.400795671546785,28.941557486,26.9
2413,113775,22.825752582,18.5313118,1.325422984,10.215776752,1.2480773456,5.3834322127,79.754779169,0.3561577547,49.711272248,20.801798946,14.76400319,19.053234265,23.577070019,21.9,690.9,10.122424098,11.280448233,9.6,76.4,7.7462795513,29.235748774,13.151353701,96.66246,279.49901,3.4004616171,15.6,4.1954221212,12.709323452,561.73044312,13.430758525,8.2869731318,58919.0,38.814156227,8.0,94.491223204,10.8
2414,2865,20.732984293,26.527050611,0.5235602094,2.5828970332,0.3839441536,1.7102966841,93.612565445,1.692753756036887,49.773123909,100.0,14.156737591,19.265516291,24.421770177,22.7,390.6822724379376,10.242994013,11.147504468,10.4,151.164608529599,12.60430763058259,29.835762623,14.371257485,34.22313,209.42408,3.0877192982,21.8,3.9313506715,23.956194387,16.46090535,8.7786259542,17.555119149,49999.0,30.829015544,7.2,70.523138833,10.3
2415,2153,21.133302369,29.168601951,0.5109150023,2.6474686484,0.8360427311,2.368787738,92.289828147,1.692753756036887,50.766372503,100.0,12.504031331,18.290388113,24.929611257,31.0,268.9,9.4113638979,10.632640228,9.8,151.164608529599,12.60430763058259,28.795654692,9.7435897436,51.70606980585615,46.44682,3.1578947368,14.5,3.6791066179,18.12415043,236.5959084857466,6.3414634146,32.548136414,58012.0,31.920903955,6.3,57.535422928,8.5
2416,10394,29.295747547,19.742158938,0.7215701366,38.474119684,0.250144314,3.8195112565,55.724456417,0.3580454928,49.134115836,100.0,19.744384541,24.90360414,21.247805633,37.8,827.0,13.590301082,13.747231615,16.6,151.164608529599,12.60430763058259,31.961386447,17.262698509,47.86063,86.58842,4.3190741889,27.9,4.8069547938,13.400976357,126.25036418,11.318242344,10.199620576,49088.0,56.677316294,7.4,33.530397083,12.8
2417,2344,24.957337884,20.221843003,0.3839590444,0.5119453925,0.2133105802,3.156996587,94.240614334,0.3243744208,48.16552901,100.0,13.410392117,19.035590399,24.003171519,33.5,390.6822724379376,9.9850441405,10.856114716,17.0,151.164608529599,12.60430763058259,30.02825388,10.806618407,51.70606980585615,156.7570347963081,3.1222896791,16.1,3.5235265997,11.566425173626,340.42553191,4.2857142857,29.576131017,56507.0,28.080808081,6.3,28.874734607,9.6
2418,6376,23.008155583,21.188833124,0.6430363864,2.7132998745,0.1725219573,3.4033877039,93.350062735,0.2790544977,49.7804266,100.0,13.148738085,19.139651573,23.494117275,24.3,124.8,9.746306939,10.819641175,9.8,151.164608529599,12.60430763058259,29.990331338,10.927752063,30.79292,62.73526,3.4179993728,16.1,3.662663203,16.936104696,22.725551095,8.380952381,12.476285662,54666.0,29.358552632,7.8,47.872174591,9.6
2419,3098,25.242091672,20.367979342,0.6778566817,7.133634603,0.2582311168,2.3886378309,86.184635249,1.692753756036887,48.999354422,42.515171949,10.880515905,16.154996487,27.045350588,24.4,232.5,8.3662935592,9.6157281847,11.7,151.164608529599,12.60430763058259,27.983975111,10.0,99.27201,32.27889,2.972972973,11.9,3.9772988332,11.566425173626,135.02109705,5.7251908397,5.5365884883,70472.0,29.792147806,9.1,85.569790964,6.4
2420,1391,21.351545651,26.096333573,0.4313443566,2.8037383178,0.1437814522,2.4442846873,92.81092739,1.692753756036887,47.51976995,100.0,11.804916878,17.300242092,24.970894315,22.9,390.6822724379376,8.989080691,10.076447188,12.9,151.164608529599,12.60430763058259,29.196545641,11.174242424,51.70606980585615,156.7570347963081,2.875,8.4,4.6622983871,28.735632184,34.626038781,1.3333333333,17.637874161,61791.0,14.782608696,8.0,5.5353241078,6.6
2421,10177,41.682224624,7.4972978284,0.5404343127,86.764272379,2.3484327405,4.1564311683,7.4481674364,0.393258427,51.596737742,100.0,34.755030712,40.332347731,19.540709615,25.6,2553.4,23.645686663,20.182919746,16.0,151.164608529599,12.60430763058259,40.59901072,18.742469055,19.44958,78.60862999999999,6.4750473784,49.4,7.9536952256,3.8899153943,236.5959084857466,27.25631769,14.264735447,34015.0,100.0,4.4,52.122347066,25.9
2422,5441,23.561845249,22.753170373,0.4778533358,15.769160081,0.3675794891,2.6465723213,79.562580408,0.1556420233,49.825399743,48.493975904,16.541598868,22.040387658,22.5397234,24.9,494.5,11.791788841,12.228395005,11.5,151.164608529599,12.60430763058259,31.259154479,16.871239471,91.27419,367.57949,2.8990228013,27.3,4.358529689,10.952902519,147.46543779,11.134020619,8.8414197071,50503.0,43.482905983,7.7,58.77037562,11.8
2423,8384,24.379770992,21.374045802,0.5605916031,1.0734732824,0.2385496183,2.6359732824,94.739980916,0.4501028807,49.856870229,100.0,12.892740148,18.347987742,23.780112398,22.4,60.1,9.6377983692,10.672196354,10.6,151.164608529599,12.60430763058259,29.655636678,9.9714242743,51.70606980585615,23.85496,3.0412590387,10.6,4.4691541419,21.367521368,139.09046928,9.3617021277,0.530292126,63852.0,27.576403696,8.9,57.577572781,9.6
2424,15932,24.340949033,18.591513934,1.4059753954,0.9101180015,1.4687421542,3.7095154406,91.04318353,0.4629309749,49.447652523,61.393152302,11.729140852,16.61456801,25.107704482,17.5,226.2,8.7461707908,9.9012503748,8.9,151.164608529599,12.60430763058259,28.737302308,7.0102135562,64.02459,43.93673,3.4417727487,5.8,4.0198671461,11.524425379,145.69993482,7.8758949881,2.2725610316,83910.0,18.689788054,9.0,71.817487326,8.3
2425,5435,23.293468261,24.305427783,0.4783808648,14.296228151,1.9135234591,2.4287028519,78.436062557,0.2730109204,49.86200552,36.42883413,14.399581347,20.389107434,25.436992792,21.6,324.7,10.474419357,11.129197784,8.7,151.164608529599,12.60430763058259,31.381799416,13.511594889,89.49347,165.59338,5.5058823529,19.5,3.9197746479,19.688562735,260.94520151,8.9519650655,8.8899743282,51472.0,36.172839506,7.9,64.527399779,10.9
2426,22814,21.048479004,19.479267117,1.9680897694,3.3225212589,0.859121592,5.1021302709,87.687384939,0.7214128449,47.917945121,34.766913272,14.201960298,20.039453974,25.618261013,19.6,414.8,10.150814739,10.881181422,9.8,87.8,12.60430763058259,30.357141067,10.16727963,100.57283,561.0590000000001,2.8683726376,11.0,3.7795143522,14.867287595,290.23746702,11.093161012,9.583009062,60868.0,33.981172183,7.8,83.483376415,10.9
